date,season,home,away,home_score,away_score,home_win_price,away_win_price,draw_price,outcome
2006-08-26,2006,New York Red Bulls,Real Salt Lake,6,0,122,190,213,1
2006-08-20,2006,Los Angeles Galaxy,FC Dallas,2,0,135,175,210,1
2006-08-20,2006,New England Revolution,Chicago Fire,0,1,-111,258,223,2
2006-08-19,2006,Chivas USA,Sporting Kansas City,1,1,-114,263,222,3
2006-08-19,2006,Columbus Crew,New York Red Bulls,1,0,154,152,206,1
2006-08-19,2006,Real Salt Lake,Houston Dynamo,3,1,150,150,210,1
2006-08-19,2006,DC United,Colorado Rapids,1,1,-172,422,240,3
2006-08-16,2006,Chicago Fire,Sporting Kansas City,3,0,102,217,220,1
2006-08-16,2006,Columbus Crew,Real Salt Lake,1,2,117,197,213,2
2006-08-16,2006,New York Red Bulls,DC United,0,0,181,121,213,3
2006-08-12,2006,Chicago Fire,Chivas USA,1,2,108,215,210,2
2006-08-12,2006,Colorado Rapids,Los Angeles Galaxy,1,0,100,229,217,1
2006-08-12,2006,Houston Dynamo,FC Dallas,1,0,133,170,210,1
2006-08-12,2006,Sporting Kansas City,Columbus Crew,4,0,-102,231,217,1
2006-08-09,2006,Colorado Rapids,Real Salt Lake,1,4,-149,353,235,2
2006-08-09,2006,Houston Dynamo,Los Angeles Galaxy,0,1,-132,305,225,2
2006-08-09,2006,New England Revolution,Sporting Kansas City,0,0,-120,285,220,3
2006-08-06,2006,Chivas USA,New England Revolution,1,1,123,204,200,3
2006-07-29,2006,Chicago Fire,Columbus Crew,0,0,-127,292,225,3
2006-07-29,2006,FC Dallas,Colorado Rapids,4,1,-172,425,238,1
2006-07-29,2006,Houston Dynamo,New York Red Bulls,1,1,-123,288,223,3
2006-07-29,2006,Real Salt Lake,DC United,2,1,290,-127,225,1
2006-07-29,2006,Sporting Kansas City,New England Revolution,1,1,138,169,204,3
2006-07-26,2006,Colorado Rapids,Houston Dynamo,1,0,127,173,217,1
2006-07-26,2006,Real Salt Lake,Chivas USA,3,3,135,165,220,3
2006-07-22,2006,Chicago Fire,DC United,1,1,210,110,217,3
2006-07-22,2006,Columbus Crew,Los Angeles Galaxy,1,1,138,167,210,3
2006-07-22,2006,Houston Dynamo,New England Revolution,1,1,-109,250,215,3
2006-07-22,2006,New York Red Bulls,Sporting Kansas City,1,0,121,202,200,1
2006-07-22,2006,Real Salt Lake,FC Dallas,0,1,192,125,208,2
2006-07-20,2006,Colorado Rapids,Chivas USA,3,3,-109,247,220,3
2006-07-19,2006,Columbus Crew,New York Red Bulls,0,2,112,210,208,2
2006-07-15,2006,Chivas USA,Los Angeles Galaxy,0,0,129,172,215,3
2006-07-15,2006,DC United,Columbus Crew,3,2,-227,530,273,1
2006-07-15,2006,Sporting Kansas City,Houston Dynamo,2,3,140,162,210,2
2006-07-15,2006,Chicago Fire,FC Dallas,2,3,123,190,210,2
2006-07-14,2006,New England Revolution,Real Salt Lake,1,3,-217,483,270,2
2006-07-14,2006,New York Red Bulls,Colorado Rapids,1,0,138,167,210,1
2006-07-08,2006,Chicago Fire,New England Revolution,1,2,120,188,212,2
2006-07-08,2006,Colorado Rapids,Sporting Kansas City,1,0,100,227,217,1
2006-07-08,2006,Columbus Crew,DC United,0,1,210,110,215,2
2006-07-08,2006,FC Dallas,New York Red Bulls,2,1,-167,425,235,1
2006-07-08,2006,Los Angeles Galaxy,Real Salt Lake,2,0,-130,303,229,1
2006-07-08,2006,Houston Dynamo,Chivas USA,3,1,-120,275,220,1
2006-07-04,2006,Chicago Fire,Sporting Kansas City,1,0,112,198,218,1
2006-07-04,2006,Colorado Rapids,New England Revolution,3,2,117,188,218,1
2006-07-04,2006,FC Dallas,DC United,0,1,123,179,215,2
2006-07-04,2006,Houston Dynamo,Columbus Crew,1,1,-139,300,229,3
2006-07-04,2006,Los Angeles Galaxy,New York Red Bulls,1,0,106,202,223,1
2006-07-04,2006,Real Salt Lake,Chivas USA,0,0,150,150,210,3
2006-07-01,2006,Chivas USA,FC Dallas,3,0,143,158,212,1
2006-07-01,2006,New England Revolution,New York Red Bulls,3,2,-133,315,227,1
2006-07-01,2006,Sporting Kansas City,Los Angeles Galaxy,0,2,-169,380,252,2
2006-06-28,2006,Chicago Fire,Real Salt Lake,2,1,-137,326,229,1
2006-06-28,2006,Chivas USA,Houston Dynamo,1,1,125,175,213,3
2006-06-28,2006,New England Revolution,FC Dallas,1,0,154,147,210,1
2006-06-28,2006,New York Red Bulls,Columbus Crew,0,0,102,223,213,3
2006-06-28,2006,Sporting Kansas City,DC United,2,3,131,173,210,2
2006-06-25,2006,Chicago Fire,New York Red Bulls,2,0,104,225,217,1
2006-06-24,2006,Columbus Crew,Chivas USA,1,1,102,238,215,3
2006-06-24,2006,DC United,Sporting Kansas City,1,0,-119,292,220,1
2006-06-24,2006,FC Dallas,Colorado Rapids,1,0,-130,315,227,1
2006-06-24,2006,Los Angeles Galaxy,Houston Dynamo,0,0,173,127,217,3
2006-06-24,2006,Real Salt Lake,New England Revolution,0,0,144,162,214,3
2006-06-21,2006,Colorado Rapids,Chivas USA,1,1,-114,254,227,3
2006-06-21,2006,Columbus Crew,New England Revolution,1,1,125,177,220,3
2006-06-21,2006,DC United,Chicago Fire,1,0,-154,350,240,1
2006-06-18,2006,Chivas USA,Columbus Crew,2,0,120,195,215,1
2006-06-17,2006,Houston Dynamo,Real Salt Lake,2,1,-143,326,235,1
2006-06-17,2006,New England Revolution,DC United,1,1,150,154,208,3
2006-06-17,2006,New York Red Bulls,Los Angeles Galaxy,2,1,-108,249,224,1
2006-06-17,2006,Sporting Kansas City,Chicago Fire,3,2,100,235,218,1
2006-06-10,2006,Chicago Fire,New England Revolution,3,3,-105,243,220,3
2006-06-10,2006,Columbus Crew,Sporting Kansas City,0,1,104,220,210,2
2006-06-10,2006,FC Dallas,Chivas USA,2,1,-182,430,250,1
2006-06-10,2006,Los Angeles Galaxy,DC United,1,1,238,-105,220,3
2006-06-10,2006,New York Red Bulls,Houston Dynamo,1,1,150,150,215,3
2006-06-09,2006,Colorado Rapids,Real Salt Lake,1,0,-112,263,217,1
2006-06-08,2006,Los Angeles Galaxy,Chivas USA,1,2,120,195,210,2
2006-06-03,2006,Chivas USA,Colorado Rapids,4,1,154,152,211,1
2006-06-03,2006,DC United,New England Revolution,1,0,-125,296,229,1
2006-06-03,2006,FC Dallas,Columbus Crew,1,2,-172,426,240,2
2006-06-03,2006,Houston Dynamo,Los Angeles Galaxy,2,1,-164,400,235,1
2006-06-03,2006,Real Salt Lake,Chicago Fire,3,1,148,158,211,1
2006-06-03,2006,Sporting Kansas City,New York Red Bulls,1,1,-103,249,216,3
2006-05-31,2006,Colorado Rapids,Los Angeles Galaxy,1,0,-130,300,229,1
2006-05-31,2006,DC United,Columbus Crew,5,1,-149,351,239,1
2006-05-27,2006,Chivas USA,Chicago Fire,1,0,179,131,209,1
2006-05-27,2006,New England Revolution,Houston Dynamo,1,1,127,181,210,3
2006-05-27,2006,Sporting Kansas City,DC United,1,3,133,177,210,2
2006-05-27,2006,Real Salt Lake,Colorado Rapids,2,2,147,161,212,3
2006-05-24,2006,New York Red Bulls,FC Dallas,1,2,165,142,215,2
2006-05-20,2006,Columbus Crew,DC United,1,1,145,163,204,3
2006-05-20,2006,FC Dallas,New England Revolution,4,0,108,213,215,1
2006-05-20,2006,Los Angeles Galaxy,Colorado Rapids,0,1,100,231,218,2
2006-05-20,2006,New York Red Bulls,Chivas USA,5,4,-112,271,219,1
2006-05-20,2006,Real Salt Lake,Sporting Kansas City,2,1,191,122,218,1
2006-05-20,2006,Houston Dynamo,Chicago Fire,0,1,100,227,217,2
2006-05-13,2006,Columbus Crew,Colorado Rapids,1,0,119,198,216,1
2006-05-13,2006,DC United,Sporting Kansas City,2,1,118,197,217,1
2006-05-13,2006,Los Angeles Galaxy,Real Salt Lake,0,3,-164,400,229,2
2006-05-13,2006,New England Revolution,Chivas USA,3,1,-137,322,229,1
2006-05-13,2006,New York Red Bulls,Chicago Fire,1,1,127,177,217,3
2006-05-13,2006,FC Dallas,Houston Dynamo,1,1,114,200,215,3
2006-05-10,2006,FC Dallas,Los Angeles Galaxy,1,0,-114,268,223,1
2006-05-06,2006,Colorado Rapids,DC United,2,1,145,160,208,1
2006-05-06,2006,Houston Dynamo,FC Dallas,4,3,127,175,215,1
2006-05-06,2006,Real Salt Lake,Columbus Crew,0,1,148,161,206,2
2006-05-06,2006,Sporting Kansas City,Chicago Fire,1,1,-110,256,224,3
2006-05-06,2006,New England Revolution,Los Angeles Galaxy,4,0,102,225,222,1
2006-04-30,2006,New England Revolution,Chicago Fire,1,2,-116,279,221,2
2006-04-29,2006,Chivas USA,New York Red Bulls,0,0,137,173,212,3
2006-04-29,2006,Colorado Rapids,Houston Dynamo,0,1,138,161,215,2
2006-04-29,2006,Columbus Crew,Sporting Kansas City,0,1,154,150,216,2
2006-04-29,2006,DC United,FC Dallas,1,1,108,220,218,3
2006-04-29,2006,Real Salt Lake,Los Angeles Galaxy,2,3,175,135,213,2
2006-04-23,2006,FC Dallas,Sporting Kansas City,2,1,129,181,214,1
2006-04-22,2006,Houston Dynamo,Real Salt Lake,2,1,-167,376,247,1
2006-04-22,2006,Los Angeles Galaxy,Columbus Crew,0,1,-139,325,238,2
2006-04-22,2006,New York Red Bulls,DC United,1,4,129,183,210,2
2006-04-15,2006,Chivas USA,Los Angeles Galaxy,1,2,177,129,213,2
2006-04-15,2006,Colorado Rapids,FC Dallas,2,2,127,188,210,3
2006-04-15,2006,DC United,Houston Dynamo,2,0,114,204,210,1
2006-04-15,2006,Real Salt Lake,New York Red Bulls,1,1,185,125,210,3
2006-04-15,2006,Sporting Kansas City,New England Revolution,1,0,120,202,210,1
2006-04-15,2006,Columbus Crew,Chicago Fire,1,1,143,162,218,3
2006-04-08,2006,Colorado Rapids,Columbus Crew,3,1,112,204,216,1
2006-04-08,2006,FC Dallas,Real Salt Lake,2,1,-213,525,250,1
2006-04-08,2006,Houston Dynamo,Sporting Kansas City,1,2,110,200,217,2
2006-04-08,2006,Los Angeles Galaxy,Chicago Fire,1,1,117,188,220,3
2006-04-08,2006,New York Red Bulls,New England Revolution,0,0,145,154,215,3
2006-04-08,2006,DC United,Chivas USA,2,0,-159,386,240,1
2006-04-02,2006,Chivas USA,Real Salt Lake,3,0,100,229,219,1
2006-04-02,2006,Houston Dynamo,Colorado Rapids,5,2,100,220,220,1
2006-04-02,2006,DC United,New York Red Bulls,2,2,-105,235,220,3
2006-04-01,2006,Los Angeles Galaxy,New England Revolution,0,1,133,167,215,2
2006-04-01,2006,Sporting Kansas City,Columbus Crew,3,1,-122,267,229,1
2006-04-01,2006,FC Dallas,Chicago Fire,3,2,100,220,220,1
2005-11-13,2005,New England Revolution,Los Angeles Galaxy,0,1,110,218,212,3
2005-11-06,2005,New England Revolution,Chicago Fire,1,0,-119,280,222,1
2005-11-05,2005,Colorado Rapids,Los Angeles Galaxy,0,2,100,241,219,2
2005-10-30,2005,DC United,Chicago Fire,0,4,-116,263,229,2
2005-10-29,2005,FC Dallas,Colorado Rapids,2,3,-132,299,237,3
2005-10-29,2005,Houston Dynamo,Los Angeles Galaxy,1,1,-169,411,246,3
2005-10-29,2005,New England Revolution,New York Red Bulls,3,1,-132,300,238,1
2005-10-23,2005,Los Angeles Galaxy,Houston Dynamo,3,1,152,154,204,1
2005-10-22,2005,Colorado Rapids,FC Dallas,0,0,121,204,199,3
2005-10-22,2005,New York Red Bulls,New England Revolution,1,0,143,168,199,1
2005-10-21,2005,Chicago Fire,DC United,0,0,120,198,206,3
2005-10-16,2005,Chivas USA,New York Red Bulls,0,2,296,-137,236,2
2005-10-15,2005,DC United,Columbus Crew,2,2,-172,388,250,3
2005-10-15,2005,FC Dallas,Sporting Kansas City,2,2,122,186,216,3
2005-10-15,2005,Los Angeles Galaxy,Houston Dynamo,1,3,108,208,220,2
2005-10-15,2005,New England Revolution,Chicago Fire,1,0,-137,300,238,1
2005-10-12,2005,Real Salt Lake,Colorado Rapids,0,1,190,114,223,2
2005-10-08,2005,Chicago Fire,Columbus Crew,1,2,-169,407,244,2
2005-10-08,2005,DC United,New York Red Bulls,1,2,-161,399,240,2
2005-10-08,2005,FC Dallas,Colorado Rapids,0,0,-109,243,223,3
2005-10-08,2005,Houston Dynamo,Real Salt Lake,2,2,-323,683,328,3
2005-10-08,2005,Sporting Kansas City,New England Revolution,2,2,145,159,211,3
2005-10-05,2005,Chicago Fire,New York Red Bulls,2,2,-109,236,225,3
2005-10-05,2005,Colorado Rapids,Chivas USA,1,1,-250,573,280,3
2005-10-05,2005,FC Dallas,Columbus Crew,2,1,-133,309,236,1
2005-10-05,2005,Real Salt Lake,DC United,1,3,275,-120,235,2
2005-10-01,2005,Colorado Rapids,Real Salt Lake,2,1,-204,483,267,1
2005-10-01,2005,Columbus Crew,Chivas USA,0,1,-196,480,252,2
2005-10-01,2005,Los Angeles Galaxy,FC Dallas,2,1,102,227,217,1
2005-10-01,2005,New England Revolution,Houston Dynamo,0,2,125,189,209,2
2005-10-01,2005,New York Red Bulls,DC United,1,4,120,198,202,2
2005-10-01,2005,Sporting Kansas City,Chicago Fire,0,1,114,206,202,2
2005-09-25,2005,Los Angeles Galaxy,Sporting Kansas City,2,1,116,200,212,1
2005-09-24,2005,Chivas USA,Colorado Rapids,1,3,160,140,218,2
2005-09-24,2005,Houston Dynamo,FC Dallas,1,1,-139,312,241,3
2005-09-24,2005,New England Revolution,New York Red Bulls,1,0,-133,311,229,1
2005-09-24,2005,Real Salt Lake,Columbus Crew,1,2,139,168,210,2
2005-09-21,2005,Colorado Rapids,Real Salt Lake,2,0,-192,440,257,1
2005-09-21,2005,Columbus Crew,New England Revolution,1,1,165,138,208,3
2005-09-21,2005,FC Dallas,Los Angeles Galaxy,4,1,118,202,208,1
2005-09-21,2005,Houston Dynamo,Chicago Fire,2,0,-120,288,224,1
2005-09-18,2005,FC Dallas,Real Salt Lake,2,1,-167,390,240,1
2005-09-17,2005,Chivas USA,Houston Dynamo,1,2,303,-132,236,2
2005-09-17,2005,Columbus Crew,Chicago Fire,1,2,135,177,206,2
2005-09-17,2005,DC United,Colorado Rapids,2,0,-143,361,225,1
2005-09-17,2005,New York Red Bulls,New England Revolution,5,4,159,150,206,1
2005-09-17,2005,Sporting Kansas City,Los Angeles Galaxy,2,2,-114,271,222,3
2005-09-10,2005,Houston Dynamo,Chivas USA,3,0,-294,703,308,1
2005-09-10,2005,Los Angeles Galaxy,Colorado Rapids,4,1,-116,268,224,1
2005-09-10,2005,Sporting Kansas City,New York Red Bulls,0,1,-125,296,223,2
2005-09-10,2005,FC Dallas,DC United,1,2,120,195,210,2
2005-09-10,2005,New England Revolution,Columbus Crew,3,1,-175,413,250,1
2005-09-04,2005,Los Angeles Galaxy,Chicago Fire,1,2,108,213,206,2
2005-09-03,2005,Chivas USA,Columbus Crew,0,3,152,149,211,2
2005-09-03,2005,Colorado Rapids,DC United,1,0,131,177,206,1
2005-09-03,2005,FC Dallas,Houston Dynamo,0,2,148,156,209,2
2005-09-03,2005,New York Red Bulls,Sporting Kansas City,2,2,139,169,204,3
2005-09-03,2005,Real Salt Lake,New England Revolution,0,1,250,-105,213,2
2005-08-31,2005,DC United,Real Salt Lake,5,1,-256,603,288,1
2005-08-27,2005,FC Dallas,Chivas USA,2,2,-222,509,280,3
2005-08-27,2005,Houston Dynamo,Los Angeles Galaxy,2,1,-125,283,227,1
2005-08-27,2005,New England Revolution,DC United,2,1,-114,252,225,1
2005-08-26,2005,Sporting Kansas City,Columbus Crew,0,1,-185,450,250,2
2005-08-21,2005,New York Red Bulls,Chivas USA,3,3,-227,566,261,3
2005-08-20,2005,DC United,Los Angeles Galaxy,2,3,-122,286,220,2
2005-08-20,2005,Real Salt Lake,Houston Dynamo,0,1,187,127,202,2
2005-08-20,2005,Columbus Crew,FC Dallas,1,0,158,143,212,1
2005-08-19,2005,Sporting Kansas City,Chicago Fire,3,0,108,220,211,1
2005-08-17,2005,Colorado Rapids,New England Revolution,2,0,158,146,204,1
2005-08-14,2005,New York Red Bulls,Columbus Crew,2,1,-122,273,227,1
2005-08-13,2005,Chicago Fire,Los Angeles Galaxy,2,1,-127,295,224,1
2005-08-13,2005,DC United,Chivas USA,3,0,-217,516,267,1
2005-08-13,2005,FC Dallas,New England Revolution,1,2,102,225,216,2
2005-08-13,2005,Houston Dynamo,Colorado Rapids,1,1,-172,391,249,3
2005-08-13,2005,Real Salt Lake,Sporting Kansas City,2,4,174,136,202,2
2005-08-10,2005,Chicago Fire,Sporting Kansas City,2,3,100,227,213,2
2005-08-10,2005,Chivas USA,Los Angeles Galaxy,0,1,260,-105,204,2
2005-08-10,2005,DC United,New York Red Bulls,3,0,-114,263,215,1
2005-08-10,2005,New England Revolution,Real Salt Lake,4,1,-227,575,254,1
2005-08-06,2005,Chicago Fire,DC United,2,3,-110,254,219,2
2005-08-06,2005,Colorado Rapids,Los Angeles Galaxy,2,0,129,171,220,1
2005-08-06,2005,FC Dallas,New York Red Bulls,2,2,-133,312,227,3
2005-08-06,2005,Houston Dynamo,Columbus Crew,2,1,-159,370,240,1
2005-08-06,2005,New England Revolution,Sporting Kansas City,1,2,-141,336,227,2
2005-08-06,2005,Real Salt Lake,Chivas USA,2,1,-122,288,220,1
2005-07-27,2005,New England Revolution,Los Angeles Galaxy,1,1,-135,311,231,3
2005-07-27,2005,New York Red Bulls,FC Dallas,3,2,144,154,216,1
2005-07-23,2005,Colorado Rapids,Chicago Fire,4,1,170,131,214,1
2005-07-23,2005,Columbus Crew,Sporting Kansas City,2,0,152,154,206,1
2005-07-23,2005,Houston Dynamo,New York Red Bulls,2,1,-127,304,225,1
2005-07-23,2005,Real Salt Lake,FC Dallas,3,0,289,-128,227,1
2005-07-23,2005,Los Angeles Galaxy,DC United,0,1,117,194,217,2
2005-07-22,2005,Chivas USA,New England Revolution,1,0,290,-125,227,1
2005-07-20,2005,Colorado Rapids,Houston Dynamo,1,2,141,162,213,2
2005-07-20,2005,Columbus Crew,New York Red Bulls,1,0,139,163,213,1
2005-07-20,2005,Sporting Kansas City,DC United,1,1,-109,245,221,3
2005-07-16,2005,Los Angeles Galaxy,Chivas USA,2,0,-227,546,268,1
2005-07-16,2005,New England Revolution,FC Dallas,3,2,121,187,214,1
2005-07-16,2005,New York Red Bulls,Colorado Rapids,1,1,-145,346,229,3
2005-07-16,2005,Sporting Kansas City,Real Salt Lake,3,2,-222,545,261,1
2005-07-16,2005,Chicago Fire,Columbus Crew,1,1,-179,442,238,3
2005-07-15,2005,DC United,Houston Dynamo,3,0,124,185,210,1
2005-07-09,2005,Chicago Fire,New England Revolution,1,0,121,191,206,1
2005-07-09,2005,New York Red Bulls,Los Angeles Galaxy,2,1,-127,291,229,1
2005-07-04,2005,Colorado Rapids,Sporting Kansas City,2,1,129,174,217,1
2005-07-04,2005,Los Angeles Galaxy,New England Revolution,1,1,145,166,202,3
2005-07-04,2005,Real Salt Lake,New York Red Bulls,2,2,190,120,215,3
2005-07-02,2005,Chivas USA,Chicago Fire,0,1,257,-109,216,2
2005-07-02,2005,Columbus Crew,DC United,0,1,119,191,216,2
2005-07-02,2005,FC Dallas,Houston Dynamo,2,2,-116,287,211,3
2005-06-29,2005,Chicago Fire,DC United,4,3,-105,236,225,1
2005-06-29,2005,Houston Dynamo,Colorado Rapids,1,0,-120,283,223,1
2005-06-29,2005,Sporting Kansas City,Columbus Crew,1,1,-145,353,227,3
2005-06-26,2005,Chicago Fire,Real Salt Lake,3,1,-217,497,265,1
2005-06-25,2005,Colorado Rapids,FC Dallas,1,3,143,160,215,2
2005-06-25,2005,Houston Dynamo,Los Angeles Galaxy,3,0,116,199,214,1
2005-06-25,2005,New England Revolution,New York Red Bulls,4,2,-110,254,220,1
2005-06-25,2005,Sporting Kansas City,Chivas USA,3,0,-227,518,283,1
2005-06-22,2005,Columbus Crew,New England Revolution,1,3,179,127,212,2
2005-06-22,2005,FC Dallas,Chivas USA,2,1,-357,700,346,1
2005-06-22,2005,Real Salt Lake,Los Angeles Galaxy,1,1,217,110,215,3
2005-06-18,2005,Chivas USA,Colorado Rapids,1,3,125,189,208,2
2005-06-18,2005,DC United,New England Revolution,2,0,165,137,220,1
2005-06-18,2005,FC Dallas,Los Angeles Galaxy,1,0,116,200,220,1
2005-06-18,2005,Houston Dynamo,Real Salt Lake,3,0,-143,329,235,1
2005-06-18,2005,New York Red Bulls,Columbus Crew,3,2,-120,282,217,1
2005-06-18,2005,Chicago Fire,Sporting Kansas City,1,1,110,215,214,3
2005-06-15,2005,Colorado Rapids,Los Angeles Galaxy,1,0,142,163,214,1
2005-06-15,2005,DC United,Chicago Fire,4,3,121,195,217,1
2005-06-12,2005,Chicago Fire,FC Dallas,2,0,133,175,211,1
2005-06-12,2005,Chivas USA,Houston Dynamo,1,1,245,-109,217,3
2005-06-12,2005,New York Red Bulls,DC United,0,0,-110,261,219,3
2005-06-11,2005,Los Angeles Galaxy,Real Salt Lake,1,0,-200,505,250,1
2005-06-11,2005,Sporting Kansas City,New England Revolution,0,2,131,179,202,2
2005-06-11,2005,Columbus Crew,Colorado Rapids,1,0,-116,275,219,1
2005-06-04,2005,Houston Dynamo,DC United,0,0,-101,242,213,3
2005-06-04,2005,Los Angeles Galaxy,New York Red Bulls,2,2,-119,271,227,3
2005-06-04,2005,New England Revolution,Sporting Kansas City,1,1,-110,247,227,3
2005-06-04,2005,Real Salt Lake,FC Dallas,0,2,152,149,214,2
2005-06-04,2005,Chicago Fire,Chivas USA,5,2,-200,483,260,1
2005-06-01,2005,Chivas USA,Sporting Kansas City,1,1,213,104,215,3
2005-05-31,2005,New York Red Bulls,Chicago Fire,2,1,120,186,217,1
2005-05-28,2005,Chivas USA,Los Angeles Galaxy,0,2,280,-120,229,2
2005-05-28,2005,Columbus Crew,New York Red Bulls,0,3,121,186,219,2
2005-05-28,2005,DC United,FC Dallas,0,2,129,170,220,2
2005-05-28,2005,New England Revolution,Colorado Rapids,0,0,-200,475,245,3
2005-05-28,2005,Real Salt Lake,Chicago Fire,0,3,108,220,220,2
2005-05-28,2005,Sporting Kansas City,Houston Dynamo,1,0,-110,246,225,1
2005-05-25,2005,Colorado Rapids,Houston Dynamo,0,1,104,215,210,2
2005-05-25,2005,Sporting Kansas City,New York Red Bulls,1,0,-105,240,210,1
2005-05-22,2005,Chivas USA,FC Dallas,2,5,179,129,200,2
2005-05-21,2005,Columbus Crew,Real Salt Lake,2,0,-120,275,220,1
2005-05-21,2005,DC United,Sporting Kansas City,3,2,100,220,210,1
2005-05-21,2005,New York Red Bulls,New England Revolution,2,2,165,129,204,3
2005-05-18,2005,FC Dallas,Colorado Rapids,2,1,-145,359,246,1
2005-05-18,2005,Real Salt Lake,Chivas USA,2,0,-119,266,229,1
2005-05-14,2005,Colorado Rapids,Chivas USA,2,1,-132,315,223,1
2005-05-14,2005,Columbus Crew,Sporting Kansas City,0,4,110,204,210,2
2005-05-14,2005,Houston Dynamo,FC Dallas,0,0,120,200,200,3
2005-05-14,2005,Real Salt Lake,Los Angeles Galaxy,2,1,150,163,204,1
2005-05-07,2005,Chivas USA,Real Salt Lake,1,0,125,195,202,1
2005-05-07,2005,DC United,Columbus Crew,3,1,108,222,204,1
2005-05-07,2005,New England Revolution,Chicago Fire,2,0,-112,268,216,1
2005-05-07,2005,Sporting Kansas City,FC Dallas,3,3,-105,242,210,3
2005-05-07,2005,New York Red Bulls,Houston Dynamo,0,1,100,250,202,2
2005-04-30,2005,Colorado Rapids,New York Red Bulls,1,3,110,225,225,2
2005-04-30,2005,Columbus Crew,Chicago Fire,0,2,-139,300,239,2
2005-04-30,2005,New England Revolution,Chivas USA,1,0,-159,354,240,1
2005-04-30,2005,Real Salt Lake,Houston Dynamo,2,2,133,169,215,3
2005-04-30,2005,Sporting Kansas City,DC United,0,0,-111,254,210,3
2005-04-27,2005,Chicago Fire,New England Revolution,0,3,100,239,200,2
2005-04-23,2005,Colorado Rapids,Columbus Crew,2,0,133,183,199,1
2005-04-23,2005,DC United,New England Revolution,3,4,-118,281,215,2
2005-04-23,2005,FC Dallas,Real Salt Lake,3,0,-145,355,222,1
2005-04-23,2005,Houston Dynamo,Sporting Kansas City,3,2,145,154,204,1
2005-04-23,2005,Los Angeles Galaxy,Chivas USA,3,1,-189,463,250,1
2005-04-22,2005,New York Red Bulls,Chicago Fire,0,1,-111,274,210,2
2005-04-16,2005,Chicago Fire,Houston Dynamo,2,1,116,204,210,1
2005-04-16,2005,Chivas USA,FC Dallas,1,3,150,158,204,2
2005-04-16,2005,New York Red Bulls,Sporting Kansas City,2,2,114,202,214,3
2005-04-16,2005,Real Salt Lake,Colorado Rapids,1,0,150,154,206,1
2005-04-15,2005,Columbus Crew,DC United,1,0,-118,274,220,1
2005-04-09,2005,Colorado Rapids,FC Dallas,0,0,-122,294,215,3
2005-04-09,2005,DC United,Chicago Fire,1,1,-152,375,225,3
2005-04-09,2005,Los Angeles Galaxy,Real Salt Lake,3,1,-141,334,225,1
2005-04-09,2005,New England Revolution,Columbus Crew,3,0,149,156,204,1
2005-04-09,2005,Houston Dynamo,Chivas USA,3,3,-152,380,225,3
2005-04-02,2005,Columbus Crew,Los Angeles Galaxy,3,0,-145,343,225,1
2005-04-02,2005,FC Dallas,Chicago Fire,2,1,-110,254,217,1
2005-04-02,2005,Houston Dynamo,New England Revolution,2,2,-111,254,216,3
2005-04-02,2005,New York Red Bulls,Real Salt Lake,0,0,-125,280,217,3
2005-04-02,2005,Sporting Kansas City,Colorado Rapids,3,2,-123,290,221,1
